PID, POSTTIME, CITY, STATE, MAKE, MODEL, PRICE, YEAR, MILES, URL, TITLE, ATTR, IMGLINK, MESSAGE
6171081825,2017-06-10 12:50,sfbay,CA,honda,civic,3000,2002,143272,https://sfbay.craigslist.org/eby/cto/6171081825.html,2002  honda civic,fuel: gas#odometer: 143272#title status: clean#transmission: manual,https://images.craigslist.org/00x0x_1ZTD69Bb6ac_600x450.jpg,smog is ready for any questions please call 51037274383
6156178545,2017-06-07 11:36,sfbay,CA,honda,civic,550,1995,157000,https://sfbay.craigslist.org/nby/cto/6156178545.html,1995 honda civic (blown gasket),fuel: gas#odometer: 157000#title status: clean#transmission: automatic,https://images.craigslist.org/00F0F_2NP6vYwU2G3_600x450.jpg,i am out of town til monday the 26th anyone interested email me and we will set up a meet next week. thank you#car is still available as of 6/21/17. this is a non running; non op registered vehicle. all sales final. title on hand ready for transfer.#buyer must sign bill of sale contract and submit title transfer papers within 10 days of purchase to the dmv#mechanics special 95 honda with blown head gasket perfect for anyone who knows how to work on cars and can get it running. looking to sell as is. must be able to have car towed from rohnert park cash only. no bartering. car is currently unregistered it would be sold as a planned non operational and buyer will be responsible for any dmv fees after car is operational.#price firm#cash only#im leaving for hawaii on weds so monday and tues are only days i can meet before i leave. guys#thank you
6166285545,2017-06-07 10:59,sfbay,CA,honda,civic,1200,1995,124000,https://sfbay.craigslist.org/eby/cto/6166285545.html,honda civic 124k miles clean title,condition: excellent#cylinders: 4 cylinders#fuel: gas#odometer: 124000#title status: clean#transmission: manual,https://images.craigslist.org/00v0v_9RQvesrnBcI_600x450.jpg,-great running car! no mechanical issues!#-124k original miles!!!!! very low!#-clean title in hand#-smogged#-may/2018 tags!#-cold ac!#-runs great!#-coil overs but all stock otherwise never raced or abused#-damage on front fenders is the only issue with this car.#-super clean interior no funny stains or smells#-$1;200 firm; its very hard to find a low mileage civic.#-call/text#show contact info
6162580752,2017-06-04 22:11,sfbay,CA,honda,civic,9995,2007,85861,https://sfbay.craigslist.org/eby/cto/6162580752.html,2007 honda civic si - warriors championship edition,VIN: 2HGFG21517H711189#condition: excellent#cylinders: 4 cylinders#drive: fwd#fuel: gas#odometer: 85861#paint color: blue#size: mid-size#title status: clean#transmission: manual#type: coupe,https://images.craigslist.org/00101_dzhfRLxRpi0_600x450.jpg,thank you for looking at my warriors edition super low miles; excellent condition; eighth edition honda civic si.#this car is equipped with a 6 speed manual transmission mated to hondas legendary k20 four cylinder engine.#this honda is adult owned and has been closely maintained; never raced; and non-modified.#only the stereo and wheels have been replaced.  the stereo system is alpine from start to finish.  the head unit is alpine bluetooth equipped with full ipod integration. the highs and mids are alpine type s; and the subwoofer is a 10 alpine type r.  the system is powered by an alpine 4 channel power pack and an alpine 500 watt mono amp.  it sounds awesome!#the wheels are warriors gold 17 inch enkeis; sitting on 225/45/17 directional tread tires.  the stock wheels and tires are also included.#if you are in the market for a low mileage civic si; this is the car for you!  this car looks good; sounds good and runs great!#if interested please text jason at (510) nine one seven 2036.#thanks for looking and go warriors!
6162559536,2017-06-04 21:56,sfbay,CA,honda,civic,2600,2003,170240,https://sfbay.craigslist.org/eby/cto/6162559536.html,honda civic 2003 clean title runs very good,condition: excellent#cylinders: 4 cylinders#fuel: gas#odometer: 170240#paint color: silver#title status: clean#transmission: automatic,https://images.craigslist.org/00707_gTLuDRTCf8B_600x450.jpg,hello i am selling this honda civic 2003 they are running very well it does not have any problem trasmision and motor are 85% of life has 170 thousand miles i have the smog check title clean and i have all the papers in hand and up to date to the plates and registration and esticker all day  any cuestin call me or tex me#show contact info
6175947303,2017-06-13 20:20,sfbay,CA,honda,civic,2000,1998,154183,https://sfbay.craigslist.org/eby/cto/6175947303.html,1998 honda civic ex coupe,condition: good#cylinders: 4 cylinders#drive: fwd#fuel: gas#odometer: 154183#paint color: white#size: compact#title status: clean#transmission: automatic#type: coupe,https://images.craigslist.org/01010_dYB5ZoJltVb_600x450.jpg,selling my 98 civc ex coupe. great commuter car#154;000 miles i am the second owner of the vehicle. was used only to commute on freeway#only flaw is that it needs a new head gasket about a $1;000 fix; got a diagnostic with paper work; a new front bumper and a idle sensor which is cheap.#car has been driven a couple times the past year to warm up all its parts other than that it has been parked in driveway.#everything else is good in the car.#new alarm with 2 keys and 2 remotes#timing belt; water pump and sparks plugs all replaced ngk spark plugs;  less than 700 miles on them#all new brakes and pads and falken tires $650 have a couple hundred miles on them. battery; only 1 year of it has been used other than that has been disconnected and stored.#interior is good.#all wiring ready for sub. after market pioneer speakers in the interior.#pioneer deck with bluetooth and microphone connected.#the car is still drivable to local locations; no temperature rise; misfire or engine hesitation#i have put in about 1500 in new quality parts#needs to be registered#feel free to call or text with any questions#show contact info#jeremiah
6162475853,2017-06-04 19:43,sfbay,CA,honda,civic,1500,2002,175000,https://sfbay.craigslist.org/pen/cto/6162475853.html,2002 honda civic for sale,condition: good#cylinders: 4 cylinders#drive: fwd#fuel: gas#odometer: 175000#paint color: silver#size: compact#title status: clean#transmission: manual#type: coupe,https://images.craigslist.org/01212_aCtQPvjZA2t_600x450.jpg,selling my 2002 honda civic. im selling it at this price because its been over heating the past days and i dont want to invest anymore money in it; but rather get a new car. im asking for 1500 or best offer.
6162377057,2017-06-04 18:00,sfbay,CA,honda,civic,15000,2013,31750,https://sfbay.craigslist.org/sby/cto/6162377057.html,2013 honda civic - less than 32k miles; great condition,VIN: 19XFB2F50DE295472#condition: excellent#cylinders: 4 cylinders#drive: fwd#fuel: gas#odometer: 31750#paint color: black#title status: clean#transmission: automatic#type: sedan,https://images.craigslist.org/00t0t_cIunvfaw5A5_600x450.jpg,selling my 2013 honda civic lx with less than 32;000 miles. one owner prior to myself; purchased from stevens creek honda. no mechanical or cosmetic issues. car has been properly maintained and drives like new. backup camera; bluetooth for phone and music; eco driving mode. usb and aux inputs. service records included along with remote/key fob and valet key.#text or email is the best way to contact me; test drive is fine for interested buyers.
6165275911,2017-06-09 22:02,sfbay,CA,honda,civic,3000,2005,160000,https://sfbay.craigslist.org/sfc/cto/6165275911.html,2005 honda civic le,condition: good#cylinders: 4 cylinders#drive: fwd#fuel: gas#odometer: 160000#paint color: white#size: compact#title status: clean#transmission: automatic#type: coupe,https://images.craigslist.org/00r0r_3muIrTJVhSy_600x450.jpg,great running car!used as college commuter car! 160000 miles service records avalable! miner dings and scraches. inside super clean! ac will freeze you!!great gas mileage! overall great car never any engine issues.just regular main.room to work only serious callers please!!!!
6162022839,2017-06-04 13:02,sfbay,CA,honda,civic,1950,2003,148000,https://sfbay.craigslist.org/eby/cto/6162022839.html,honda civic 2003 lx - 148k,VIN: 2HGES16593J567978#condition: fair#cylinders: 4 cylinders#drive: fwd#fuel: gas#odometer: 148000#paint color: silver#size: compact#title status: clean#transmission: automatic#type: sedan,https://images.craigslist.org/00909_h8yFe677IWy_600x450.jpg,hi; i am selling my 2003 honda civic lx - illinois title. moved to fremont this jan. has 148k miles on the odometer. runs excellent! low maintenance. title in hand. it has some cosmetic issues; need some repair. ac is not working. serious inquires only. cash only no scam of any sort; please. asking $1950 or best offer. thank you..!!
6161993908,2017-06-04 12:41,sfbay,CA,honda,civic,1600,2004,130000,https://sfbay.craigslist.org/eby/cto/6161993908.html,2004 honda civic,VIN: 2HGES16314H600990#condition: good#cylinders: 4 cylinders#drive: fwd#fuel: gas#odometer: 130000#paint color: blue#size: compact#title status: clean#transmission: automatic#type: sedan,https://images.craigslist.org/00p0p_78DjryFCaBk_600x450.jpg,2004 honda civic 4 door. have gone through top end of motor; and having continued heating problem. resurfaced head; replaced timing belt; rebuilt top end; new water pump; radiator; thermostat; all cooling parts. newer tires and breaks.  never been wrecked; and all parts are straight. starts and runs fine with exception of overheating. serious buyers only.
6165614888,2017-06-06 19:22,sfbay,CA,honda,civic,1299,2002,170556,https://sfbay.craigslist.org/eby/cto/6165614888.html,2002 honda civic,condition: fair#cylinders: 4 cylinders#drive: fwd#fuel: gas#odometer: 170556#paint color: blue#size: mid-size#title status: clean#transmission: automatic#type: sedan,https://images.craigslist.org/00j0j_cyPzb2qBXDb_600x450.jpg,vendo honda 2004#asi como esta en la foto#traer mecanico ya que no se aceptan reclamos
6169766237,2017-06-09 14:21,sfbay,CA,honda,civic,1200,1995,262000,https://sfbay.craigslist.org/sby/cto/6169766237.html,1995 honda civic ex,cylinders: 4 cylinders#drive: fwd#fuel: gas#odometer: 262000#title status: clean#transmission: automatic,https://images.craigslist.org/00G0G_93EjlyE4Ssm_600x450.jpg,time to let go of my commuter since i got another one.#if you are looking for a reliable daily/commuter you have found your car.#engine was replaced around 10k miles ago with an unknown mileage vtec engine. it runs well and does not leak any fluids.#the car has a clean title; 262;180 miles; and is currently registered until february 2018.#it could use some body work but mechanically the car is solid. i have been driving it about 50 miles a day for the last 2 months and have had no problems.#i am not too firm on the price but i will not take less than $1000
6169249434,2017-06-09 09:53,sfbay,CA,honda,civic,6700,2009,134000,https://sfbay.craigslist.org/sby/cto/6169249434.html,2009 honda civic lx clean title,condition: excellent#cylinders: 4 cylinders#drive: rwd#fuel: gas#odometer: 134000#paint color: black#size: full-size#title status: clean#transmission: automatic#type: sedan,https://images.craigslist.org/01515_hiKMvYXgJls_600x450.jpg,-4-cyl; vtec; 1.8 liter engine#-automatic transmission#-abs (4-wheels)#-anti-theft system#-air conditioning#-power door locks#-power windows#-cruise control#-am/fm/mp3 player#-dual; side and f&r head curtain air bags#-daytime running lights#-steel wheels;;;clean title (no any accident)#119;422 original miles#excellent running condition#no any mechanical issue#clean in and out;;;;clean title (no any accident)#134;422 original miles#excellent running condition#no any mechanical issue#clean in and out
6174266963,2017-06-12 17:39,sfbay,CA,honda,civic,2900,2003,127110,https://sfbay.craigslist.org/eby/cto/6174266963.html,2003 honda civic lx,cylinders: 4 cylinders#drive: fwd#fuel: gas#odometer: 127110#size: mid-size#title status: clean#transmission: automatic#type: coupe,https://images.craigslist.org/00q0q_5W1hoOnAEJm_600x450.jpg,great car#gas saver#127110 low miles#new tires#smog passed#clean#only $2900 obo#show contact info
6161315087,2017-06-04 00:49,sfbay,CA,honda,civic,11300,2012,61300,https://sfbay.craigslist.org/pen/cto/6161315087.html,2012 honda civic sedan lx  excellent condition,VIN: 19XFB2F55CE344924#condition: excellent#cylinders: 4 cylinders#drive: fwd#fuel: gas#odometer: 61300#paint color: grey#size: compact#title status: clean#transmission: automatic#type: sedan,https://images.craigslist.org/00C0C_evcCmLCVxUp_600x450.jpg,details of this 2012 honda civic sedan lx:#mileage: 61;300 miles#transmission: automatic#clean title; single owner; no accidents#registration of car covered till june 2018#1.8l 4-cylinder; a/c; heat; am/fm stereo; aux hook-up; automatic transmission; cruise control; daytime running lights;#dual air bags; keyless entry; power steering; fwd.#all service records available since purchase#overall mileage: 30 mpg#freeway mileage: 34 mpg#tires changed last year#$11;300#car has been been kept in great condition and is a very reliable.#please email to arrange a time to view or ask any questions.
6168790988,2017-06-09 00:32,sfbay,CA,honda,civic,11500,2012,43000,https://sfbay.craigslist.org/sby/cto/6168790988.html,honda civic 2012 ex @43000 miles very good condition,VIN: 19XFB2F89CE054180#condition: excellent#drive: fwd#fuel: gas#odometer: 43000#paint color: brown#title status: clean#transmission: automatic#type: sedan,https://images.craigslist.org/00Y0Y_cGRV57raxQw_600x450.jpg,i will move to another state so i want to sell my car. i only use it several times per week and my car is under very good condition. my car has blue tooth and sunroof. it is under clean title. no car accidents/damage. regular oil changes. only 2 previous owners including me. and please note i can deliver my car on june 21st or 22rd.  and i will provide carfax report by contact. please only contact me if you want to buy it. thank you!
6161165074,2017-06-03 20:13,sfbay,CA,honda,civic,16500,2016,20000,https://sfbay.craigslist.org/sby/cto/6161165074.html,2016 honda civic sedan ex!!!,condition: excellent#drive: fwd#fuel: gas#odometer: 20000#paint color: silver#title status: clean#transmission: automatic,https://images.craigslist.org/00Y0Y_fy27chza9Nw_600x450.jpg,hi;#i am selling my honda civic 2016 ex first owner!!! the car has clean title and never been in any accident! it is super clean and running perfectly without any problem!!! some details about this car:#2016 honda civic ex (silver color)#sedan 4 dr#2.0l i4 f dohc 16v#gasoline#front wheel drive#20k miles (mostly freeway)#rear camera  back-up camera#if anyone interested in this car please text me at:#show contact info#thank you!!!
6168602830,2017-06-08 19:14,sfbay,CA,honda,civic,2000,1996,151476,https://sfbay.craigslist.org/sfc/cto/6168602830.html,honda civic 1996,condition: excellent#cylinders: 4 cylinders#drive: rwd#fuel: gas#odometer: 151476#paint color: grey#size: compact#title status: clean#transmission: manual#type: coupe,https://images.craigslist.org/00n0n_1JhRTnd6Ay9_600x450.jpg,lo vendo porque quiero comprar otro y est en buen estado tiene alarma y es negociable lo cambio por otro carro el ttulo no es galbich
6168409667,2017-06-08 16:13,sfbay,CA,honda,civic,14000,2014,34882,https://sfbay.craigslist.org/pen/cto/6168409667.html,honda civic 2014,VIN: 2HGFB2E58EH508466#condition: like new#cylinders: 4 cylinders#drive: fwd#fuel: gas#odometer: 34882#paint color: grey#size: mid-size#title status: clean#transmission: manual#type: sedan,https://images.craigslist.org/00k0k_8GGXeE9KUKu_600x450.jpg,estoy vendiendo un carro em excelentes condiciones...
6168383824,2017-06-08 15:52,sfbay,CA,honda,civic,14000,2014,34882,https://sfbay.craigslist.org/sfc/cto/6168383824.html,honda civic 2014,VIN: 2HGFB2E58EH508466#condition: like new#cylinders: 4 cylinders#drive: fwd#fuel: gas#odometer: 34882#paint color: grey#size: mid-size#title status: clean#transmission: manual#type: sedan,https://images.craigslist.org/00x0x_cBCPuZqjuBm_600x450.jpg,i am selling a great car; 35;000 miles; manual; great conditions...
6161030633,2017-06-03 17:20,sfbay,CA,honda,civic,7200,2011,102000,https://sfbay.craigslist.org/eby/cto/6161030633.html,2011 honda civic,fuel: gas#odometer: 102000#title status: clean#transmission: automatic#type: coupe,https://images.craigslist.org/00G0G_37ZK4SbSjr7_600x450.jpg,2011 honda civic lx clean carfax#automatic transmission ice gold a/c#runs great just had the smog done#current registration#102k miles#(510) 565--95-24
6168362557,2017-06-08 15:35,sfbay,CA,honda,civic,3600,2000,171125,https://sfbay.craigslist.org/sby/cto/6168362557.html,2000 honda civic,VIN: 2HGEJ6616YH539091#condition: good#cylinders: 4 cylinders#drive: fwd#fuel: gas#odometer: 171125#paint color: grey#size: compact#title status: clean#transmission: automatic,https://images.craigslist.org/01717_5e5uCLhjePf_600x450.jpg,here is a great car for the first time driver or a student.great on gas.no accidents; clean title; passed smog.roll up windows; a/c ; and much more.recently replaced timing belt; water pump; and valve cover gasket and spark plugs.please contact mark hatefy at#show contact info
6168345565,2017-06-08 15:21,sfbay,CA,honda,civic,14000,2014,34882,https://sfbay.craigslist.org/sby/cto/6168345565.html,vendo honda civic 2014,VIN: 2HGFB2E58EH508466#condition: like new#cylinders: 4 cylinders#drive: fwd#fuel: gas#odometer: 34882#paint color: grey#size: mid-size#title status: clean#transmission: manual#type: sedan,https://images.craigslist.org/00q0q_atDW7Uw0lDY_600x450.jpg,tengo carro en excelentes condiciones; con registracion al dia. pido 14;000 pero podemos hablar de precio cuando estemos aqui...
6168313660,2017-06-08 14:57,sfbay,CA,honda,civic,14000,2014,34882,https://sfbay.craigslist.org/pen/cto/6168313660.html,honda civic 2014,VIN: 2HGFB2E58EH508466#condition: like new#cylinders: 4 cylinders#drive: fwd#fuel: gas#odometer: 34882#paint color: grey#size: mid-size#title status: clean#transmission: manual#type: sedan,https://images.craigslist.org/00q0q_atDW7Uw0lDY_600x450.jpg,i am selling a great car; great conditions; clean title; low milage;
6168016555,2017-06-08 11:42,sfbay,CA,honda,civic,14000,2014,34882,https://sfbay.craigslist.org/sby/cto/6168016555.html,honda civic 2014,VIN: 2HGFB2E58EH508466#condition: like new#cylinders: 4 cylinders#drive: fwd#fuel: gas#odometer: 34882#paint color: grey#size: mid-size#title status: clean#transmission: manual#type: sedan,https://images.craigslist.org/00q0q_atDW7Uw0lDY_600x450.jpg,i am selling a great car; gray color; stick shift; low milage; good conditions; i am asking for 14;000  but i am open for options...
6160729937,2017-06-03 13:07,sfbay,CA,honda,civic,1150,1998,196000,https://sfbay.craigslist.org/eby/cto/6160729937.html,honda civic,fuel: gas#title status: clean#transmission: automatic,https://images.craigslist.org/00O0O_iejTBnJC2KV_600x450.jpg,selling my 1998 honda civic as is. is missing the passenger side door panel and stereo. has 196k miles...$1150 obo#show contact info#- jordy
6157680636,2017-06-08 10:35,sfbay,CA,honda,civic,2300,1999,119131,https://sfbay.craigslist.org/sfc/cto/6157680636.html,honda civic 2 door dx manual 1999 !low mileage!,condition: good#cylinders: 4 cylinders#drive: fwd#fuel: gas#odometer: 119131#paint color: green#size: compact#title status: clean#transmission: manual#type: coupe,https://images.craigslist.org/00909_gwxGKx6gV5x_600x450.jpg,this car has only had 2 owners. it has never had a mechanical problem; the owners kept to a regular maintenance schedule. it has been an incredible simple machine that had never let us down. no hidden problems :-)#features:#year: 1999#low mileage for its years 119;000.#two doors#manual ( stick shift)#security chip  (this prevents the car from starting if removed; cant be stolen!!!!!!!!)#clean title#brand new battery#tune up in march 2017#problems:#paint chip on the driver side door#slight leak in the trunk#regular wear and tear#needs replacement stereo face
6160613279,2017-06-03 11:49,sfbay,CA,honda,civic,2500,2000,222000,https://sfbay.craigslist.org/eby/cto/6160613279.html,2000 honda civic ex--runs great. clean title.,condition: good#cylinders: 4 cylinders#drive: fwd#fuel: gas#odometer: 222000#paint color: green#title status: clean#transmission: automatic,https://images.craigslist.org/00808_4brbrk91XuA_600x450.jpg,selling my wifes 2000 honda civic ex. well maintained car. second owner. purchased from a friend; who also took good care of it. has new ac unit; new battery; new head-gasket; new brakes front and rear. has 221k on it but should run for years to come if you do regular maintenance. some rust; but body and frame are solid. missing passenger-side floor mat.#just passed smog.#will consider reasonable offers.
6160598832,2017-06-03 11:40,sfbay,CA,honda,civic,1000,1998,20000,https://sfbay.craigslist.org/eby/cto/6160598832.html,98 honda civic,fuel: gas#odometer: 20000#title status: clean#transmission: automatic,https://images.craigslist.org/00f0f_2N6xDMbInWq_600x450.jpg,i have a 98 honda civic the car is a good runner is my daily driver to work everyday...the bad no stereo no heans liner it needs a wheel bering...but othe them that the car is a good runner no mechanical problems other then tje wheel bering..1000 obo ask for franky#show contact info
6160570657,2017-06-03 11:22,sfbay,CA,honda,civic,3300,2003,146500,https://sfbay.craigslist.org/eby/cto/6160570657.html,2003 honda civic lx,condition: good#cylinders: 4 cylinders#drive: fwd#fuel: gas#odometer: 146500#paint color: silver#size: compact#title status: clean#transmission: automatic#type: coupe,https://images.craigslist.org/00j0j_5UNrBDCm4fb_600x450.jpg,hey there; i have a 2003 honda civic lx with a clean title . ive had the car for a few months and have decided to let it go because i need something bigger for my car detailing business . the car is in excellent mechanical shape . ive never had a problem with it and it has always gotten 35 miles to the gallon. i fill up once every 2 weeks. i bought the car off of an older lady in sacramento who said it was her commuter. the outside has one dent that was from someone sitting on the fender and it got bent to the right a half millimeter. so when the door opened it got caught on the fender and bent it in. the hood latches all the way it is just caught a tiny bit on the fender so it looks like its open a little bit. i just put new brake pads in as of june 3rd; 2017. and am doing the rear cam seal within the next week. if your looking for a car that can drive you across the country with no problems ; then this is the car for you. im asking 3300$ obo. i paid way more than that for the car ; shoot me an offer ; the worst i can say is no. if you would like to make an appointment to look at the car ; call or text me at#show contact info#-angelo
6160534356,2017-06-03 10:59,sfbay,CA,honda,civic,4200,2002,160000,https://sfbay.craigslist.org/eby/cto/6160534356.html,honda civic,condition: good#fuel: gas#title status: clean#transmission: automatic,https://images.craigslist.org/00x0x_f9lsXLwXelb_600x450.jpg,am selling my 2002 honda civic runs good clean title power windows power doors clean inside automatic transmission with 160xxx miles  am asking 4200 obo if any more questions call me at#show contact info
6167614744,2017-06-08 07:40,sfbay,CA,honda,civic,3995,2005,168233,https://sfbay.craigslist.org/eby/cto/6167614744.html,2005 honda civic,condition: excellent#cylinders: 4 cylinders#fuel: gas#odometer: 168233#paint color: silver#size: compact#title status: clean#transmission: automatic#type: sedan,https://images.craigslist.org/00F0F_y4Zxv7hhes_600x450.jpg,clean title#168xxxmiles-can go up to 300k#passed smog in april- next in 2 yrs#registered til july 2018- advanced#no mechanical issues#body was repainted so not a scratch#inside is also clean#come check it out!#5tensix34nineseven16
6160395086,2017-06-03 09:36,sfbay,CA,honda,civic,1000,1998,20000,https://sfbay.craigslist.org/eby/cto/6160395086.html,98 honda civic,fuel: gas#odometer: 20000#title status: clean#transmission: automatic,https://images.craigslist.org/00f0f_2N6xDMbInWq_600x450.jpg,hi i have a 98 honda civic runs relly good my every day driver to work ..the bad no stereo no heand liner it needs the wheel bering but other then that car runs good take me any where just bought a turck dont need use for it.good car for work i what 1000 obo#show contact info#franky
6172645268,2017-06-11 16:47,sfbay,CA,honda,civic,2500,1999,197000,https://sfbay.craigslist.org/sby/cto/6172645268.html,1999 honda civic ex,fuel: gas#title status: clean#transmission: automatic,https://images.craigslist.org/00O0O_14rdeNzMgfi_600x450.jpg,197k miles. automatic; clean in and out.#runs well.#fuel sipper.#show contact info
6153490317,2017-06-03 08:35,sfbay,CA,honda,civic,4000,2003,128600,https://sfbay.craigslist.org/eby/cto/6153490317.html,2003 honda civic,VIN: 2HGES16573H504328#condition: good#cylinders: 4 cylinders#drive: fwd#fuel: gas#odometer: 128600#paint color: blue#size: compact#title status: clean#transmission: automatic#type: sedan,https://images.craigslist.org/01616_23parwHMLpH_600x450.jpg,selling my 2003 honda civic in dark blue color that has 128;600 miles and is in good condition.#car has also been re-painted in blue; this was an extra cost i paid to make the car look good.#::: powertrain :::#engine: 4-cyl; 1.7 liter#horsepower: 115 @ 6100 rpm#torque: 110 @ 4000 rpm#fuel economy: city 25/hwy 34/comb 29 mpg#4 cylinder#transmission: automatic#drivetrain: fwd#no low ballers please!#thanks for checking out my ad. shoot me an email if you have any questions.
6159788801,2017-06-02 20:49,sfbay,CA,honda,civic,7490,2011,101000,https://sfbay.craigslist.org/eby/cto/6159788801.html,2011 honda civic,VIN: 2HGFA1F35BH513940#condition: excellent#cylinders: 4 cylinders#fuel: gas#odometer: 101000#paint color: grey#title status: clean#transmission: automatic,https://images.craigslist.org/00f0f_a7CYcgURzLN_600x450.jpg,2011 honda civic  in good condition and runs very smoothly. one owner and clean title. has new tires. smogged and ready for sale.#selling from a dealership. for any questions feel free to text or call at#show contact info
6166620935,2017-06-07 12:38,sfbay,CA,honda,civic,10000,2005,55000,https://sfbay.craigslist.org/eby/cto/6166620935.html,honda civic vp sedan,VIN: N/a#condition: excellent#cylinders: 4 cylinders#drive: fwd#fuel: gas#odometer: 55000#paint color: custom#size: mid-size#title status: clean#transmission: automatic#type: sedan,https://images.craigslist.org/00z0z_jIJs5kQOfBX_600x450.jpg,color: magnesium#excellent condition#4 door/ manually opens#automatic#55k miles#30miles/gallon freeway#would like to trade this sedan for a van or station wagon with less than 100;000 miles and less than 6 cylinders; 20 miles / gallon or better
6121758407,2017-06-04 21:13,sfbay,CA,honda,civic,3150,2003,117000,https://sfbay.craigslist.org/eby/cto/6121758407.html,2003 honda civic,condition: good#cylinders: 4 cylinders#drive: fwd#fuel: gas#odometer: 117000#paint color: blue#size: mid-size#title status: clean#transmission: automatic#type: sedan,https://images.craigslist.org/00707_1YwCAc4bDh_600x450.jpg,bought from a honda dealer in berkeley. price is firm. $3150. very good on mpg.clean title. never been in an accident. paint is oxidized at bonnet and roof. check engine light has come on recently due to o2 sensor; 250$ to fix so price reduced to 3150; not a big problem though.
6162545774,2017-06-04 21:14,sfbay,CA,honda,civic,3150,2003,117000,https://sfbay.craigslist.org/eby/cto/6162545774.html,2003 honda civic lx,condition: excellent#cylinders: 4 cylinders#drive: fwd#fuel: gas#odometer: 117000#paint color: blue#size: mid-size#title status: clean#transmission: automatic#type: sedan,https://images.craigslist.org/00c0c_5L0Uvs0rbbz_600x450.jpg,bought from a honda dealer in berkeley. price is firm. $3150. very good on mpg.clean title. never been in an accident. paint is oxidized at bonnet and roof. check engine light has come on recently due to o2 sensor; 250$ to fix so price reduced to 3150; not a big problem though.
6159623378,2017-06-02 17:50,sfbay,CA,honda,civic,2600,2001,231463,https://sfbay.craigslist.org/sby/cto/6159623378.html,honda civic sedan ex,condition: fair#cylinders: 4 cylinders#drive: fwd#fuel: gas#odometer: 231463#paint color: silver#size: compact#title status: clean#transmission: automatic#type: sedan,https://images.craigslist.org/00O0O_cTlAwHY1Rt9_600x450.jpg,great running honda 2001 honda civic. selling because im unable to drive for a whole. the car runs great as i used it to commute morgan hill to fremont during the week. ac works great but the cabin vent occasionally turns off and back on. was told its the fan or a relay with are less than $80 in parts. tires matching with over 1/2 the tread still intact. its has 231463 miles with a sunroof; tinted passenger and rear window and just had the following updates:#timing belt#tensioners#transmission service#tires#water pump#spark plugs#head gasket#brakes#passed smog
6162440719,2017-06-04 19:04,sfbay,CA,honda,civic,1500,1997,271000,https://sfbay.craigslist.org/sby/cto/6162440719.html,97 honda civic ex,condition: fair#cylinders: 4 cylinders#drive: fwd#fuel: gas#odometer: 271000#paint color: white#size: compact#title status: clean#transmission: automatic#type: coupe,https://images.craigslist.org/00Y0Y_WQS9oSa7Wb_600x450.jpg,im selling my civic because i have too many cars now.  if you ever owned a civic you know they last for ever.  its got the wear and tear of of a 20 year old car so dont try to low ball me by pointing out its dents.  this is the car i still drive to work.  its a great commuter car.  both front axels were replaced about a year ago along with the timing belt and water pump.  my phone number is#show contact info
6159568744,2017-06-02 16:52,sfbay,CA,honda,civic,1300,2001,200000,https://sfbay.craigslist.org/scz/cto/6159568744.html,2001 honda civic,cylinders: 4 cylinders#fuel: gas#odometer: 200000#paint color: green#title status: clean#transmission: automatic,https://images.craigslist.org/00505_7qr1CQ4o46K_600x450.jpg,2001 honda civic; 200;000 millas titulo  limpio; automatico ; tunap nuevo; las dos llantas de adelante nuevas; brecas 60%; bomba de agua y banda de tiempo nuevas; llama o haz text al#show contact info#a cualquier hora.
6159561466,2017-06-02 16:46,sfbay,CA,honda,civic,5500,2007,128000,https://sfbay.craigslist.org/eby/cto/6159561466.html,2007 honda civic coupe,condition: excellent#fuel: gas#odometer: 128000#title status: clean#transmission: manual,https://images.craigslist.org/00S0S_hphWlRFmlI_600x450.jpg,im selling my well maintained and reliable 2007 honda civic lx coupe. it has great gas mileage and runs great. just had a new clutch installed a few months ago as well. if you have any questions regarding the car please contact me at#show contact info
6131793558,2017-06-04 10:50,sfbay,CA,honda,civic,3900,2003,108000,https://sfbay.craigslist.org/sby/cto/6131793558.html,2003 honda civic lx 4 dr sedan,condition: good#cylinders: 4 cylinders#drive: fwd#fuel: gas#odometer: 108000#paint color: silver#size: compact#title status: clean#transmission: automatic#type: sedan,https://images.craigslist.org/00N0N_hviLIsn2Vpy_600x450.jpg,2003 civic lx 4-door sedan - low mileage - 108k miles#- silver exterior with grey interior#- 100k service done; very well and regularly maintained vehicle#- new battery/alternator installed#- ca registration valid till april 2018#- keyless entry; cd player and am/fm radio#- has a minor ding on the front; driver side door lock tricky to unlock; keyless entry remote works perfectly fine#- no-smoking and no pets#cash only. no shipping#call/text at#show contact info
